exon_id	logit_mean_psi	Retina - Eye	RPE/Choroid/Sclera - Eye	Subcutaneous - Adipose	Visceral (Omentum) - Adipose	Adrenal Gland	Aorta - Artery	Coronary - Artery	Tibial - Artery	Bladder	Amygdala - Brain	Anterior cingulate - Brain	Caudate nucleus - Brain	Cerebellar Hemisphere - Brain	Cerebellum - Brain	Cortex - Brain	Frontal Cortex - Brain	Hippocampus - Brain	Hypothalamus - Brain	Nucleus accumbens - Brain	Putamen - Brain	Spinal cord (C1) - Brain	Substantia nigra - Brain	Mammary Tissue - Breast	EBV-xform lymphocytes - Cells	Leukemia (CML) - Cells	Xform. fibroblasts - Cells	Ectocervix - Cervix	Endocervix - Cervix	Sigmoid - Colon	Transverse - Colon	Gastroesoph. Junc. - Esophagus	Mucosa - Esophagus	Muscularis - Esophagus	Fallopian Tube	Atrial Appendage - Heart	Left Ventricle - Heart	Cortex - Kidney	Liver	Lung	Minor Salivary Gland	Skeletal - Muscle	Tibial - Nerve	Ovary	Pancreas	Pituitary	Prostate	Not Sun Exposed - Skin	Sun Exposed (Lower leg) - Skin	Ileum - Small Intestine	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood	Retina - Eye_pred_delta_logit	RPE/Choroid/Sclera - Eye_pred_delta_logit	Subcutaneous - Adipose_pred_delta_logit	Visceral (Omentum) - Adipose_pred_delta_logit	Adrenal Gland_pred_delta_logit	Aorta - Artery_pred_delta_logit	Coronary - Artery_pred_delta_logit	Tibial - Artery_pred_delta_logit	Bladder_pred_delta_logit	Amygdala - Brain_pred_delta_logit	Anterior cingulate - Brain_pred_delta_logit	Caudate nucleus - Brain_pred_delta_logit	Cerebellar Hemisphere - Brain_pred_delta_logit	Cerebellum - Brain_pred_delta_logit	Cortex - Brain_pred_delta_logit	Frontal Cortex - Brain_pred_delta_logit	Hippocampus - Brain_pred_delta_logit	Hypothalamus - Brain_pred_delta_logit	Nucleus accumbens - Brain_pred_delta_logit	Putamen - Brain_pred_delta_logit	Spinal cord (C1) - Brain_pred_delta_logit	Substantia nigra - Brain_pred_delta_logit	Mammary Tissue - Breast_pred_delta_logit	EBV-xform lymphocytes - Cells_pred_delta_logit	Leukemia (CML) - Cells_pred_delta_logit	Xform. fibroblasts - Cells_pred_delta_logit	Ectocervix - Cervix_pred_delta_logit	Endocervix - Cervix_pred_delta_logit	Sigmoid - Colon_pred_delta_logit	Transverse - Colon_pred_delta_logit	Gastroesoph. Junc. - Esophagus_pred_delta_logit	Mucosa - Esophagus_pred_delta_logit	Muscularis - Esophagus_pred_delta_logit	Fallopian Tube_pred_delta_logit	Atrial Appendage - Heart_pred_delta_logit	Left Ventricle - Heart_pred_delta_logit	Cortex - Kidney_pred_delta_logit	Liver_pred_delta_logit	Lung_pred_delta_logit	Minor Salivary Gland_pred_delta_logit	Skeletal - Muscle_pred_delta_logit	Tibial - Nerve_pred_delta_logit	Ovary_pred_delta_logit	Pancreas_pred_delta_logit	Pituitary_pred_delta_logit	Prostate_pred_delta_logit	Not Sun Exposed - Skin_pred_delta_logit	Sun Exposed (Lower leg) - Skin_pred_delta_logit	Ileum - Small Intestine_pred_delta_logit	Spleen_pred_delta_logit	Stomach_pred_delta_logit	Testis_pred_delta_logit	Thyroid_pred_delta_logit	Uterus_pred_delta_logit	Vagina_pred_delta_logit	Whole Blood_pred_delta_logit
GT_26606	-5.742113439491915	0.390371887	0.0	0.744004595	0.492965805	0.0	0.220946199	0.140108757	0.320458442	0.0	0.0	0.0	0.096342004	0.0	0.174216028	0.050607287	0.0	0.064551646	0.093194315	0.045085663	0.114597403	0.140382434	0.041560266	0.856172045	0.257885815	0.704225352	0.0	0.0	1.127781955	0.249751748	0.427084913	0.153710607	0.230378072	0.21271869	0.0	0.176931529	0.121654805	0.495623593	0.461887556	0.552589677	0.522084827	0.309004775	0.51543113	0.395286969	0.193804651	0.254946633	0.255016606	0.942171988	1.079483227	0.176914139	0.099335265	0.434378639	0.571402813	0.136969939	0.200895532	0.317119152	2.345213406	0.5625	0.13769531	-0.6328125	0.6640625	0.109375	0.028076172	-0.51953125	0.24023438	-0.06298828	-0.5390625	0.25195312	0.09326172	-0.38085938	-0.030639648	-0.07421875	0.73828125	-0.28125	0.08154297	-0.19238281	-0.16699219	-0.103515625	0.22460938	-0.15234375	-0.0025177002	-0.19042969	-0.43945312	-0.515625	0.60546875	-0.24316406	-0.82421875	0.017700195	-0.25390625	-0.62109375	-0.36523438	0.33398438	-0.23632812	0.045410156	0.09814453	-0.57421875	0.0062561035	0.38671875	0.77734375	-0.34570312	-0.73828125	-0.024169922	0.31640625	-0.09472656	-0.45898438	0.6171875	0.5546875	-0.31835938	-0.045898438	0.4765625	0.27929688	0.5703125	-0.17871094
GT_27250	-1.6893398840498433																																															28.51442521	27.19468833				22.22222222		0.0		0.0	0.54296875	0.125	-0.65625	0.66796875	0.100097656	0.021606445	-0.484375	0.27148438	-0.08154297	-0.51953125	0.2578125	0.09814453	-0.328125	0.0024261475	-0.057128906	0.76171875	-0.28125	0.08544922	-0.20507812	-0.16113281	-0.08984375	0.25195312	-0.15039062	-0.045898438	-0.20703125	-0.42773438	-0.52734375	0.62109375	-0.2578125	-0.84375	0.00045967102	-0.26953125	-0.609375	-0.36523438	0.34179688	-0.23242188	0.052978516	0.068847656	-0.609375	0.009277344	0.390625	0.7578125	-0.33789062	-0.75390625	-0.016357422	0.31835938	-0.08886719	-0.48242188	0.61328125	0.54296875	-0.31445312	-0.067871094	0.5078125	0.3046875	0.5703125	-0.17773438
GT_28586	-3.614476748573306	0.992901598	1.674597111	3.459191651	3.173570573	2.77157672	2.788965931	2.968396131	2.817162208	4.111192026	1.881752033	1.297818641	1.715733127	1.481079189	1.722211989	1.478322041	1.103004786	1.482594311	2.014557164	1.474868102	1.812246846	1.7448119	1.717343646	3.734116248	2.153467491	2.615534308	3.746579072	2.599064076	2.31598451	2.239013371	3.280825819	2.682372684	3.118201112	2.849156276	1.736247121	2.434996131	2.801843046	2.951860636	3.039499034	2.828674499	3.57160978	5.300505931	2.815097132	2.404912301	2.541695355	1.391447237	2.674046891	3.955588514	4.386009549	4.353532979	4.655266992	3.396284537	1.33041307	2.52299415	2.220538063	2.84034298	3.68700392	0.546875	0.10839844	-0.6796875	0.68359375	0.087890625	0.034423828	-0.4765625	0.27148438	-0.08691406	-0.51953125	0.25585938	0.103027344	-0.29882812	0.018432617	-0.06640625	0.765625	-0.2890625	0.095214844	-0.20898438	-0.15527344	-0.103027344	0.25976562	-0.15820312	-0.04711914	-0.21484375	-0.41210938	-0.55078125	0.6171875	-0.24902344	-0.86328125	-0.012756348	-0.26367188	-0.60546875	-0.35742188	0.328125	-0.2265625	0.044921875	0.061035156	-0.609375	0.0048217773	0.40039062	0.75	-0.32617188	-0.74609375	-0.013122559	0.3203125	-0.07714844	-0.484375	0.60546875	0.546875	-0.3125	-0.07763672	0.51171875	0.3046875	0.5625	-0.16210938
GT_28734	3.637015624447495	98.32097784	99.19516372	96.79546762	96.25086893	98.9713556	99.41062125	97.93693337	98.93148149	98.0	98.47767474	98.56843645	98.93555667	97.43846502	97.52593779	96.99401891	97.90482323	100.0	98.6918302	98.17068475	98.21854513	99.1457533	99.0543405	97.72097123	98.69765405	97.45116789	98.78797328		100.0	96.7472206	98.45381138	98.49076848	96.94590988	97.55311352		99.08568817	98.90365065	95.60750616	96.68920675	97.045956	97.17369783	99.35306689	96.58351476	92.9808425	98.23684472	95.64780229	96.65416534	96.93277795	97.74717344	96.10616184	93.76674513	96.9395785	95.30833513	95.42073019	92.84968731	97.03727745	91.60353326	0.56640625	0.12695312	-0.62890625	0.66796875	0.10888672	0.040771484	-0.51171875	0.24902344	-0.053710938	-0.5546875	0.23046875	0.10644531	-0.38867188	-0.040283203	-0.07519531	0.71484375	-0.29492188	0.06689453	-0.17578125	-0.1796875	-0.10546875	0.20898438	-0.15039062	0.010559082	-0.18945312	-0.4375	-0.53125	0.58203125	-0.23242188	-0.82421875	0.02331543	-0.24609375	-0.609375	-0.3359375	0.32617188	-0.22753906	0.05126953	0.10546875	-0.5703125	-0.0037384033	0.375	0.77734375	-0.35742188	-0.69921875	-0.015625	0.30664062	-0.07080078	-0.45703125	0.6171875	0.55859375	-0.30664062	-0.044189453	0.48046875	0.27539062	0.56640625	-0.17480469
GT_29107	-1.0020205466690104	11.1392083																																																			42.56966036					0.515625	0.13378906	-0.59375	0.63671875	0.11230469	-0.032470703	-0.46289062	0.27929688	-0.08105469	-0.51953125	0.23632812	0.091796875	-0.37109375	0.00074768066	-0.020507812	0.75390625	-0.28125	0.045898438	-0.20410156	-0.1484375	-0.0057678223	0.25585938	-0.13867188	-0.041015625	-0.20605469	-0.44140625	-0.5	0.640625	-0.30859375	-0.796875	-0.017822266	-0.28515625	-0.58203125	-0.33984375	0.31054688	-0.23144531	0.075683594	0.055419922	-0.6328125	0.00579834	0.34179688	0.7421875	-0.39453125	-0.7578125	0.009460449	0.30664062	-0.09277344	-0.4921875	0.62109375	0.50390625	-0.32226562	-0.06738281	0.515625	0.33203125	0.60546875	-0.203125
GT_29291	1.414111672765585	71.18774073	72.64947595	75.62010516	81.78676719	86.95559898	80.34317883	82.27298118	78.91914947	84.11884751	83.83978469	84.28581756	84.45964883	76.88440614	74.73449284	86.37820414	83.92543362	85.419583	89.1314842	85.577097	82.71121518	89.1564543	87.45544659	77.80076956	73.19280525	71.82591609	82.84850522	70.1451012	86.6011476	84.05184213	76.56323591	84.07128497	78.24698805	82.65329703	85.55467142	79.35285643	79.13762267	81.86052389	84.10649083	76.45986063	77.30708118	60.10921132	80.33754193	79.33331142	86.08095753	85.63737028	82.11295448	73.69363091	73.47918113	77.55778153	78.54470336	81.26517839	83.98356247	82.86818154	80.95950432	82.47973908	76.68073102	0.546875	0.12158203	-0.65625	0.671875	0.099121094	0.01965332	-0.484375	0.26953125	-0.080566406	-0.51953125	0.2578125	0.095703125	-0.33007812	0.005279541	-0.06201172	0.76171875	-0.28320312	0.087402344	-0.20898438	-0.16015625	-0.08886719	0.25390625	-0.15136719	-0.045166016	-0.21191406	-0.421875	-0.53125	0.6171875	-0.2578125	-0.84375	-0.0059509277	-0.265625	-0.609375	-0.36523438	0.33007812	-0.23242188	0.049804688	0.068847656	-0.609375	0.008117676	0.390625	0.7578125	-0.33984375	-0.75	-0.017089844	0.32226562	-0.08984375	-0.484375	0.61328125	0.54296875	-0.31835938	-0.06933594	0.50390625	0.30859375	0.5703125	-0.17675781
GT_29468	5.836680045317399	100.0	100.0	99.61595318	99.22963619	99.84708135	99.43832354	99.61281811	99.08230622	100.0	99.9457679	99.8694334	99.71670072	99.8828769	99.70481756	99.8803348	99.70648679	99.88019569	99.77350733	99.72948939	99.66194009	99.85264637	99.83013477	99.68806156	99.77771452	99.77444548	99.77658585	99.29677188	100.0	99.61766614	99.68417828	99.78182818	99.8836988	99.74028996	99.11445342	99.52125603	99.74007006	99.85129272	99.73143565	99.30638943	99.84518177	99.74469424	99.68541584	99.66892778	99.90338106	99.76197982	99.83966018	99.25082684	99.57008636	99.60960942	99.94560415	99.67145578	99.6382332	99.8643737	99.81341939	99.73031496	99.61411872	0.53125	0.15136719	-0.57421875	0.62890625	0.12597656	-0.029785156	-0.48046875	0.25585938	-0.06982422	-0.53515625	0.22949219	0.087402344	-0.41992188	-0.027954102	-0.027709961	0.734375	-0.28515625	0.033203125	-0.18945312	-0.15527344	-0.0099487305	0.23730469	-0.13574219	-0.0041503906	-0.19824219	-0.453125	-0.48828125	0.62890625	-0.29882812	-0.78125	-0.0035552979	-0.27539062	-0.58984375	-0.3359375	0.3125	-0.23339844	0.07421875	0.07519531	-0.61328125	0.0019454956	0.33203125	0.76171875	-0.40625	-0.75	0.0079956055	0.30664062	-0.095703125	-0.48242188	0.62890625	0.51953125	-0.32617188	-0.044189453	0.5	0.31054688	0.6015625	-0.20507812
GT_29792	7.542281041028092	100.0	100.0	99.88159453	99.87448834	99.93816551	99.91755164	99.8589639	99.96006122	100.0	99.91691978	100.0	99.98502217	99.95454683	99.93659777	100.0	99.97997557	99.96012759	99.97318981	99.9444249	99.96483966	99.84903321	100.0	99.91468213	99.914075	99.97440394	99.9627949	99.74492347	100.0	99.98209031	99.96307362	99.96980189	99.97464228	99.98205861	100.0	100.0	99.95911324	100.0	100.0	99.90541288	100.0	99.97419962	99.94654697	99.97694924	99.91784342	100.0	99.9338663	99.85125474	99.94002761	99.95175539	99.9898335	99.95546916	99.98315353	99.97311621	99.97593587	99.98871133	99.53128929	0.5390625	0.12060547	-0.65625	0.6640625	0.09863281	0.014404297	-0.48242188	0.26757812	-0.083984375	-0.515625	0.2578125	0.09423828	-0.32617188	0.010192871	-0.05493164	0.765625	-0.28125	0.091308594	-0.20605469	-0.15234375	-0.080566406	0.2578125	-0.15234375	-0.045898438	-0.21484375	-0.42382812	-0.52734375	0.62890625	-0.26171875	-0.84375	-0.0077819824	-0.26953125	-0.61328125	-0.3671875	0.33203125	-0.23535156	0.044433594	0.06738281	-0.609375	0.010192871	0.38671875	0.7578125	-0.33984375	-0.7578125	-0.013916016	0.32226562	-0.09472656	-0.48632812	0.61328125	0.54296875	-0.31640625	-0.07080078	0.50390625	0.30664062	0.56640625	-0.17773438
GT_30016	7.090668447626377	99.84152716	99.93618813	99.89043721	99.91731714	99.93149912	99.93700154	99.93577649	99.91027898	100.0	99.92415352	99.92994321	99.95947404	99.91937995	99.87169784	99.89064172	99.93456972	99.94407029	99.93702626	99.9446714	99.8883394	99.87877254	99.89588689	99.91570543	99.85662179	99.82861572	99.88662977	100.0	99.96276451	99.94154325	99.92189447	99.93979143	99.90380991	99.95765306	99.96899131	99.90852066	99.88915208	99.87539674	99.87751414	99.90410272	99.90440956	99.92773791	99.89443698	99.90872336	99.89362162	99.94460432	99.92020943	99.91200358	99.87821683	99.92656949	99.93883892	99.92118407	99.92850173	99.90109633	99.96827134	99.93280279	99.88138663	0.52734375	0.12988281	-0.59375	0.64453125	0.11328125	-0.010314941	-0.46484375	0.28125	-0.067871094	-0.53515625	0.22363281	0.10107422	-0.38085938	-0.013183594	-0.03540039	0.734375	-0.29296875	0.042236328	-0.18847656	-0.16699219	-0.026489258	0.23632812	-0.13964844	-0.019042969	-0.20214844	-0.43945312	-0.51171875	0.61328125	-0.28710938	-0.796875	-0.00079345703	-0.27148438	-0.58203125	-0.3203125	0.3125	-0.22460938	0.07421875	0.07080078	-0.62109375	0.00013065338	0.33789062	0.75390625	-0.39648438	-0.72265625	0.0056762695	0.3046875	-0.080078125	-0.484375	0.6171875	0.515625	-0.31054688	-0.060791016	0.51171875	0.31835938	0.59375	-0.19824219
GT_31313	9.581206142532592	100.0	100.0	99.99871691	99.99059779	99.99570396	99.99607171	100.0	99.99384916	100.0	99.9679532	99.99280058	100.0	99.99157582	99.99449637	100.0	99.99382681	99.99199464	99.99452949	99.98718494	99.98130135	100.0	99.95933312	99.98800941	99.99415712	99.99033267	99.99901707	100.0	100.0	99.98072205	99.99700521	100.0	99.99714469	99.99584357	100.0	99.997216	99.99224554	100.0	99.98530333	99.99240236	99.99095498	99.99073293	99.98942633	99.99184605	100.0	99.97851935	99.99323454	99.98942649	99.99559422	100.0	99.99558517	99.99635528	99.99579287	99.99459523	100.0	99.99347476	99.97867712	0.5390625	0.122558594	-0.6484375	0.66015625	0.10253906	0.010437012	-0.47851562	0.26757812	-0.08300781	-0.51953125	0.25585938	0.09472656	-0.33203125	0.010803223	-0.05102539	0.765625	-0.28320312	0.083496094	-0.20507812	-0.15234375	-0.07373047	0.2578125	-0.15039062	-0.048095703	-0.21191406	-0.42578125	-0.53125	0.62890625	-0.26953125	-0.83984375	-0.008056641	-0.2734375	-0.609375	-0.36328125	0.32617188	-0.234375	0.053222656	0.06591797	-0.6171875	0.008911133	0.38085938	0.75390625	-0.34765625	-0.7578125	-0.009521484	0.32226562	-0.09472656	-0.48632812	0.61328125	0.5390625	-0.3203125	-0.072265625	0.5078125	0.3125	0.578125	-0.17871094
GT_31694	3.770599821795807	99.69879518	98.40969337	97.39088764	96.81502655	98.93870385	97.62210243	97.63417688	97.73952982	99.38271605	97.95805348	97.02332195	98.13197923	93.53432693	98.05821274	98.05626721	98.14852638	97.42580729	96.78410463	97.42830515	98.10231326	96.67721772	98.18437911	97.3819991	98.03807872	98.38031028	96.98857607	100.0	95.75168056	98.21256275	97.78011202	97.8347473	97.44762361	97.03664739	100.0	97.02914166	98.03811398	96.50332388	98.08714216	96.63818519	97.81271941	98.30335736	97.565462	97.32547927	98.38860301	97.90878252	95.47947529	98.05734745	97.77883305	97.97688491	98.4479155	98.46565166	98.53592167	98.66621801	97.11702907	98.36458332	97.40422459	0.55859375	0.12890625	-0.65625	0.671875	0.103027344	0.033691406	-0.5	0.25390625	-0.07470703	-0.5234375	0.2578125	0.09716797	-0.34375	-0.013977051	-0.071777344	0.75	-0.27929688	0.09082031	-0.19824219	-0.16894531	-0.11230469	0.24023438	-0.15136719	-0.028442383	-0.20507812	-0.42578125	-0.53125	0.60546875	-0.23925781	-0.84375	0.008911133	-0.2578125	-0.625	-0.3671875	0.33984375	-0.23632812	0.044677734	0.08544922	-0.58984375	0.008239746	0.39453125	0.76953125	-0.33007812	-0.7421875	-0.023803711	0.32226562	-0.087890625	-0.46875	0.609375	0.55078125	-0.31640625	-0.060302734	0.4921875	0.2890625	0.55859375	-0.16992188
GT_31780	-3.527097713780346	5.978515267	0.119058333	0.179131772	0.208805494	0.225202425	0.026496025	0.112232884	0.071228559	0.0	6.4106955	11.44065942	5.226310823	14.02479727	13.86804389	10.54008038	10.16802634	6.516734317	8.634730716	7.610553349	7.560378019	10.29792853	7.845461174	0.140181217	0.202255069	0.094492448	0.059751816	0.0	0.0	0.231377052	0.316189121	0.406604788	0.105658331	0.273757196	0.462861111	7.469544423	11.02666206	0.0	0.44060559	0.083533458	0.0	8.237117896	0.232379012	0.097710549	0.0	0.271351269	0.191842441	0.036416606	0.197811439	0.086203448	0.091074681	0.173996903	1.324959909	0.017933206	0.0	0.139275766	0.408842261	0.55078125	0.13378906	-0.6328125	0.65625	0.111328125	0.008911133	-0.49609375	0.25195312	-0.07470703	-0.53125	0.25195312	0.09277344	-0.36914062	-0.0134887695	-0.056640625	0.74609375	-0.28515625	0.075683594	-0.19628906	-0.15820312	-0.07470703	0.24316406	-0.14648438	-0.022094727	-0.20605469	-0.43554688	-0.51953125	0.6171875	-0.25976562	-0.8203125	0.0033569336	-0.265625	-0.61328125	-0.36132812	0.32617188	-0.23535156	0.048583984	0.083984375	-0.6015625	0.007537842	0.37695312	0.76953125	-0.359375	-0.74609375	-0.014587402	0.3203125	-0.096191406	-0.47851562	0.6171875	0.546875	-0.31835938	-0.053710938	0.48828125	0.29101562	0.57421875	-0.18164062
GT_32083	5.047938327008404			99.08543165	100.0	100.0	100.0	100.0	100.0		98.54043656	99.09910135	97.62831433	96.02866806	100.0	100.0	99.27674954	99.61542016	99.11749357	99.08877898	98.84126189	98.16882792	99.11934388	100.0	99.62793394		99.83330367			99.7283344	100.0	99.55817242	99.44087598	100.0	95.13574661	99.481358	99.72938536	100.0	100.0	99.53511376	98.65079365	100.0	100.0	98.79423516	99.44252035	99.32540034	100.0	98.8294542	100.0	99.07396415	99.68553182	100.0	98.61017344	100.0	100.0	100.0	100.0	0.5546875	0.12060547	-0.66015625	0.67578125	0.10107422	0.0390625	-0.49804688	0.2578125	-0.07519531	-0.52734375	0.25390625	0.103027344	-0.33789062	-0.008300781	-0.0703125	0.75	-0.28515625	0.09033203	-0.19238281	-0.16503906	-0.109375	0.23925781	-0.15820312	-0.021972656	-0.20410156	-0.42578125	-0.5390625	0.60546875	-0.23730469	-0.8515625	0.0099487305	-0.26171875	-0.62109375	-0.359375	0.33398438	-0.23242188	0.042236328	0.0859375	-0.58984375	0.0068969727	0.39453125	0.76953125	-0.33398438	-0.73828125	-0.016235352	0.31640625	-0.08154297	-0.46875	0.609375	0.55859375	-0.3125	-0.06591797	0.49414062	0.28710938	0.5625	-0.16503906
GT_33320	-4.2008693523338	1.728334955	0.0	0.01696687	0.016751759	0.055381754	0.006280842	0.017595586	0.008139989	0.0	4.299411425	12.46063095	2.797605097	5.595665529	4.00383699	14.26935574	15.18131176	7.523351932	4.22239156	1.608114832	2.767991945	2.076406095	2.945059358	0.05154774	0.005397257	0.0	0.042527664	0.0	0.0	0.018096944	0.0	0.0	0.0	0.002749904	0.0	0.016949492	0.035778175	0.0	0.0	0.016902583	0.0	0.090774629	0.098239464	0.009250879	0.065789474	0.130054609	0.0	0.055934167	0.114412593	0.113398916	0.027277414	0.0	0.0	0.007817229	0.030595128	0.087435539	0.04222973	0.55078125	0.13574219	-0.6171875	0.66015625	0.11328125	0.008544922	-0.484375	0.25976562	-0.0703125	-0.53515625	0.23242188	0.1015625	-0.375	-0.014099121	-0.05102539	0.7421875	-0.28710938	0.05883789	-0.19238281	-0.16992188	-0.072265625	0.23925781	-0.13769531	-0.017089844	-0.19921875	-0.4375	-0.515625	0.609375	-0.26171875	-0.8203125	0.009338379	-0.265625	-0.6015625	-0.34179688	0.32617188	-0.22753906	0.064941406	0.080566406	-0.6015625	0.0037078857	0.36328125	0.765625	-0.36523438	-0.73046875	-0.002319336	0.31445312	-0.08300781	-0.47460938	0.62109375	0.53515625	-0.31640625	-0.052734375	0.49804688	0.30273438	0.58203125	-0.18554688
GT_33376	-5.272074577248183	0.474378585	0.282981313	0.152248586	0.394779532	0.53935817	0.355059388	0.461653844	0.366731123	1.223225535	0.562496135	0.502513229	0.782405038	0.151928571	0.366297927	1.028821419	0.628198886	0.666662222	0.63985649	0.719959632	0.450905717	0.871581016	0.544798768	0.293178638	0.372611405	0.874049509	0.630262455	0.0	0.0	0.472638451	0.733550797	0.437214072	0.508210669	0.321476015	0.0	0.640762526	0.504738326	0.160254808	0.9943125	0.649310511	0.613757238	0.259300119	0.239727906	0.569504084	0.636804444	0.652263965	0.561808146	0.375700695	0.248734482	0.86344143	0.896321628	0.774764427	0.249315977	0.731485482	0.21536145	0.610021628	0.340008903	0.54296875	0.115234375	-0.66796875	0.67578125	0.09326172	0.02746582	-0.48242188	0.265625	-0.080566406	-0.51953125	0.2578125	0.09814453	-0.3125	0.010620117	-0.061523438	0.76171875	-0.27929688	0.095214844	-0.20507812	-0.15820312	-0.10058594	0.25195312	-0.15039062	-0.045166016	-0.21484375	-0.41796875	-0.53515625	0.6171875	-0.24707031	-0.8515625	-0.005584717	-0.26171875	-0.61328125	-0.36328125	0.3359375	-0.23242188	0.04711914	0.067871094	-0.60546875	0.010314941	0.39648438	0.7578125	-0.32617188	-0.74609375	-0.015197754	0.32421875	-0.083496094	-0.48046875	0.609375	0.54296875	-0.30859375	-0.07324219	0.5	0.30078125	0.5625	-0.16894531
GT_33582	-1.4036263591725384	85.50014393	16.59518787	3.157256585	5.424299821	4.853098074	3.387313	4.132960426	3.444465205	4.878097561	35.93038231	41.55028352	33.25084718	42.95670685	49.28358199	42.41753348	40.27011598	43.45702917	41.31553724	38.48491051	29.79942356	27.26368735	34.70326526	4.169800204	2.761893191	0.99364315	2.454268293	2.886951484	11.99995	16.82957486	35.59987824	6.550361418	3.966458991	7.609287329	5.120692044	70.19470935	80.0907666	4.382326032	8.156777447	4.129281149	13.46179629	84.53090695	4.801786006	3.694044352	3.789965031	7.519561578	13.85765002	3.464174982	2.740041473	30.69235629	4.042303031	8.0983628	3.810841788	4.875923993	4.624101962	3.532279625	7.062400993	0.546875	0.14160156	-0.64453125	0.64453125	0.10888672	-0.01171875	-0.5	0.23828125	-0.08691406	-0.5078125	0.2734375	0.0703125	-0.35742188	0.00076293945	-0.04638672	0.7734375	-0.265625	0.08935547	-0.21582031	-0.13085938	-0.07080078	0.26367188	-0.15136719	-0.048828125	-0.203125	-0.43359375	-0.5	0.65234375	-0.27734375	-0.82421875	-0.011047363	-0.28515625	-0.62890625	-0.40429688	0.328125	-0.25	0.040283203	0.07128906	-0.60546875	0.018554688	0.390625	0.7578125	-0.33789062	-0.80078125	-0.018920898	0.328125	-0.12597656	-0.4765625	0.609375	0.54296875	-0.34179688	-0.061523438	0.48632812	0.29882812	0.578125	-0.18359375
GT_34703	7.237242863922764	99.94344741	100.0	100.0	100.0	100.0	100.0	100.0	100.0		99.99028711	99.98988977	100.0	100.0	99.99753487	99.98884531	99.99190043	99.99712868	99.99699269	99.9973642	100.0	99.99613081	99.98709709	100.0	100.0	99.03890686	100.0			100.0	100.0	100.0	100.0	100.0		99.79676778	100.0	100.0	100.0	100.0	100.0	100.0	99.98771896	100.0	99.9880091	99.98782205	99.90853782	99.38991976	100.0	99.69511033	100.0	100.0	99.98099093	99.9369933	98.67497367	100.0	100.0	0.53515625	0.16113281	-0.5546875	0.61328125	0.12792969	-0.03515625	-0.484375	0.25585938	-0.06201172	-0.54296875	0.22753906	0.083984375	-0.43554688	-0.031982422	-0.021972656	0.734375	-0.28125	0.028686523	-0.1875	-0.16015625	-0.002105713	0.23144531	-0.1328125	-0.00680542	-0.18359375	-0.46289062	-0.47460938	0.6328125	-0.30664062	-0.76171875	0.007751465	-0.28125	-0.59765625	-0.33984375	0.3125	-0.24023438	0.08300781	0.08105469	-0.61328125	0.010253906	0.3203125	0.765625	-0.41210938	-0.76171875	0.010803223	0.31054688	-0.11035156	-0.4765625	0.62890625	0.515625	-0.3359375	-0.044189453	0.50390625	0.31445312	0.61328125	-0.21679688
GT_35375	-5.5924226399886505	0.134052539	0.0	0.367446499	0.246534076	0.02541942	0.159802872	0.103295079	0.26047992	0.384615385	0.79249973	0.034201094	0.218868893	0.240658369	0.590359871	0.071685305	0.04936409	0.631633731	0.294097295	0.18604901	0.426230739	0.528694262	0.068028571	0.31820014	0.114332485	0.120173988	0.061817839	4.395615385	1.21214164	0.105169733	0.130878218	0.118691063	0.086650436	0.083152851	1.834917431	0.250807863	0.097621155	0.0	0.217392391	0.206129185	0.093153763	0.172581431	0.413143127	0.321450679	0.027307482	0.146676044	0.29428513	0.186620419	0.227602113	0.072624081	0.090088288	0.133515098	2.472247428	0.146754921	0.164368836	0.194432274	0.463529175	0.55078125	0.11621094	-0.6640625	0.67578125	0.09765625	0.037597656	-0.49023438	0.265625	-0.07470703	-0.52734375	0.25390625	0.09716797	-0.33007812	-0.004699707	-0.067871094	0.75	-0.28710938	0.09082031	-0.19824219	-0.16503906	-0.107910156	0.23632812	-0.15722656	-0.030151367	-0.20507812	-0.41992188	-0.5390625	0.60546875	-0.23925781	-0.8515625	0.0039978027	-0.2578125	-0.609375	-0.35546875	0.33398438	-0.22851562	0.04638672	0.079589844	-0.59765625	0.0032348633	0.39257812	0.76171875	-0.33398438	-0.73046875	-0.01940918	0.31640625	-0.076660156	-0.47460938	0.609375	0.546875	-0.30859375	-0.06982422	0.5	0.29296875	0.5546875	-0.16894531
